contract_version,schema_version,contract_status,bundle_sha256,top10_members_sha256,signal_date,exec_date,exit_date,feature_as_of_date,feature_snapshot_sha256,promotion_pool_size,top10_count,ts_code,name,industry,stage_transition,top10_selected,promotion_rank,predicted_promotion_probability,big_loss_safety_rank,predicted_big_loss_probability,profit_rank,predicted_profit_probability,promotion_model_status,promotion_model_version,promotion_model_as_of_date,promotion_model_artifact_sha256,promotion_validation_gate_pass_count,promotion_validation_gate_total_count,promotion_validation_gate_score_pct,big_loss_model_status,big_loss_model_version,big_loss_model_as_of_date,big_loss_model_artifact_sha256,big_loss_validation_gate_pass_count,big_loss_validation_gate_total_count,big_loss_validation_gate_score_pct,profit_model_status,profit_model_version,profit_model_as_of_date,profit_model_artifact_sha256,profit_validation_gate_pass_count,profit_validation_gate_total_count,profit_validation_gate_score_pct,p_fill_shadow_rank,p_fill_shadow_probability,p_fill_shadow_status,p_fill_shadow_model_version,p_fill_shadow_model_as_of_date,p_fill_shadow_model_artifact_sha256,p_fill_shadow_snapshot_sha256,p_fill_shadow_validation_gate_pass_count,p_fill_shadow_validation_gate_total_count,p_fill_shadow_validation_gate_score_pct
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,c7585559091cb3f3359f637bc451d64969d373ac721a455f49413c333751400e,3c200a5b1701258f294313ebb4a2f51af70d220b72e173f376bcde3dfaa10097,20260914,20260915,20260916,20260914,49823f762ee5f0a8ce7d636ad5c4890dcbaae9ef9e8b3c5dbffe9d215f90b434,10,10,002912.SZ,中新赛克,计算机设,3→4,1,1,0.7339857956137485,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,433384db9188781c9bfe02698394a9d5cea560c82b93e58eb5597c81827de57b,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,c7585559091cb3f3359f637bc451d64969d373ac721a455f49413c333751400e,3c200a5b1701258f294313ebb4a2f51af70d220b72e173f376bcde3dfaa10097,20260914,20260915,20260916,20260914,49823f762ee5f0a8ce7d636ad5c4890dcbaae9ef9e8b3c5dbffe9d215f90b434,10,10,600876.SH,凯盛新能,玻璃玻纤,3→4,1,2,0.5076401335801805,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,433384db9188781c9bfe02698394a9d5cea560c82b93e58eb5597c81827de57b,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,c7585559091cb3f3359f637bc451d64969d373ac721a455f49413c333751400e,3c200a5b1701258f294313ebb4a2f51af70d220b72e173f376bcde3dfaa10097,20260914,20260915,20260916,20260914,49823f762ee5f0a8ce7d636ad5c4890dcbaae9ef9e8b3c5dbffe9d215f90b434,10,10,605069.SH,正和生态,环境治理,2→3,1,3,0.4808922103629275,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,433384db9188781c9bfe02698394a9d5cea560c82b93e58eb5597c81827de57b,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,c7585559091cb3f3359f637bc451d64969d373ac721a455f49413c333751400e,3c200a5b1701258f294313ebb4a2f51af70d220b72e173f376bcde3dfaa10097,20260914,20260915,20260916,20260914,49823f762ee5f0a8ce7d636ad5c4890dcbaae9ef9e8b3c5dbffe9d215f90b434,10,10,002560.SZ,通达股份,电网设备,2→3,1,4,0.4645732051432986,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,433384db9188781c9bfe02698394a9d5cea560c82b93e58eb5597c81827de57b,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,c7585559091cb3f3359f637bc451d64969d373ac721a455f49413c333751400e,3c200a5b1701258f294313ebb4a2f51af70d220b72e173f376bcde3dfaa10097,20260914,20260915,20260916,20260914,49823f762ee5f0a8ce7d636ad5c4890dcbaae9ef9e8b3c5dbffe9d215f90b434,10,10,000980.SZ,众泰汽车,汽车零部件,2→3,1,5,0.3679468906787063,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,433384db9188781c9bfe02698394a9d5cea560c82b93e58eb5597c81827de57b,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,c7585559091cb3f3359f637bc451d64969d373ac721a455f49413c333751400e,3c200a5b1701258f294313ebb4a2f51af70d220b72e173f376bcde3dfaa10097,20260914,20260915,20260916,20260914,49823f762ee5f0a8ce7d636ad5c4890dcbaae9ef9e8b3c5dbffe9d215f90b434,10,10,000823.SZ,超声电子,元件,3→4,1,6,0.3282297019693888,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,433384db9188781c9bfe02698394a9d5cea560c82b93e58eb5597c81827de57b,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,c7585559091cb3f3359f637bc451d64969d373ac721a455f49413c333751400e,3c200a5b1701258f294313ebb4a2f51af70d220b72e173f376bcde3dfaa10097,20260914,20260915,20260916,20260914,49823f762ee5f0a8ce7d636ad5c4890dcbaae9ef9e8b3c5dbffe9d215f90b434,10,10,002585.SZ,双星新材,塑料,2→3,1,7,0.3088465269812249,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,433384db9188781c9bfe02698394a9d5cea560c82b93e58eb5597c81827de57b,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,c7585559091cb3f3359f637bc451d64969d373ac721a455f49413c333751400e,3c200a5b1701258f294313ebb4a2f51af70d220b72e173f376bcde3dfaa10097,20260914,20260915,20260916,20260914,49823f762ee5f0a8ce7d636ad5c4890dcbaae9ef9e8b3c5dbffe9d215f90b434,10,10,605058.SH,澳弘电子,元件,2→3,1,8,0.29234389792162147,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,433384db9188781c9bfe02698394a9d5cea560c82b93e58eb5597c81827de57b,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,c7585559091cb3f3359f637bc451d64969d373ac721a455f49413c333751400e,3c200a5b1701258f294313ebb4a2f51af70d220b72e173f376bcde3dfaa10097,20260914,20260915,20260916,20260914,49823f762ee5f0a8ce7d636ad5c4890dcbaae9ef9e8b3c5dbffe9d215f90b434,10,10,600088.SH,中视传媒,影视院线,2→3,1,9,0.23989495937502925,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,433384db9188781c9bfe02698394a9d5cea560c82b93e58eb5597c81827de57b,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,c7585559091cb3f3359f637bc451d64969d373ac721a455f49413c333751400e,3c200a5b1701258f294313ebb4a2f51af70d220b72e173f376bcde3dfaa10097,20260914,20260915,20260916,20260914,49823f762ee5f0a8ce7d636ad5c4890dcbaae9ef9e8b3c5dbffe9d215f90b434,10,10,603439.SH,三力制药,中药Ⅱ,2→3,1,10,0.22894441311674368,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,433384db9188781c9bfe02698394a9d5cea560c82b93e58eb5597c81827de57b,,,
