trade_date,ts_code,name,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,auction_vol,auction_price,auction_amount,auction_strength_score
20260819,000001.SZ,,1,,深圳,主板,19910403,11.08,11.27,11.07,11.27,1.991,11.049994607367315,1.991,0.01809955634427678,0.017194578527062958,0.002715421472937125,1426495.57,1596598.79008,0.7351,1.748,1.8,1.24702587298105e-06,0.011950855863359911,,,0.012753041350362274,,-0.01777777777777767,0.01777777777777767,0.015315315315315381,,,0.017746228926353087,0.01809955634427678,21870469.8114,,,,328465.07,54830.58,155162.66,173302.41,,,,,,,,,,,,,0.0,,690900,11.08,7655172.0,0.9099532060199823
20260819,000002.SZ,,2,,深圳,主板,19910129,3.1,3.13,3.06,3.07,-0.9677,3.099998687296973,-0.9677,0.022580654723126984,-0.00967742345276881,4.2345276872106563e-07,977169.7,301574.51955,1.0056,1.5093,0.68,3.2088254718733247e-06,0.009597328990152794,,,0.023939716048566255,,-0.04658385093167716,0.04658385093167716,-0.01602564102564108,,,0.02280130293159604,0.022580654723126984,3662727.8165,,,,328465.07,54830.58,155162.66,173302.41,,,,,,,,,,,,,0.0,,1476100,3.1,4575910.0,0.8704944985455925
20260819,000006.SZ,,6,,深圳,主板,19920427,7.34,7.35,6.91,6.91,-5.472,7.3100033852403525,-5.472,0.06019149059334291,-0.05882350217076696,0.00410350217076692,236635.4,167688.98306,1.7529,2.782,0.78,3.2631839612517003e-05,0.018525007268640457,,,0.0582399821927149,,-0.10259740259740258,0.10259740259740258,-0.05729877216916779,,,0.06367583212735159,0.06019149059334291,932846.545,,,,328465.07,54830.58,155162.66,173302.41,,,,,,,,,,,,,0.0,,110200,7.34,808868.0,0.6699127355507778
20260819,000007.SZ,,7,,深圳,主板,19920413,11.7,11.7,10.72,10.99,-5.988,11.689997021656811,-5.988,0.08383235668789796,-0.06073568698817098,0.0008556869881708619,173418.33,192674.49682,5.0056,7.5375,1.92,3.107832172305657e-05,0.059506438278180245,,,0.06460429117434925,,-0.059880239520958,0.059880239520958,0.033866415804327366,,,0.08917197452229286,0.08383235668789796,380746.352,,,,328465.07,54830.58,155162.66,173302.41,,,,,,,,,,,,,0.0,,171700,11.7,2008890.0,0.7901859112179082
20260819,000008.SZ,,8,,北京,主板,19920507,2.4,2.48,2.38,2.38,-1.6529,2.420000183025224,-1.6529,0.04132231092436979,-0.008264462184873957,-0.008264537815126033,439692.98,106597.30514,1.6187,2.6586,1.56,1.5506020511767696e-05,0.010565597566224437,,,0.024046359371578126,,-0.016528925619834767,0.016528925619834767,-0.008333333333333304,,,0.042016806722689114,0.04132231092436979,646497.8926,,,,328465.07,54830.58,155162.66,173302.41,,,,,,,,,,,,,0.0,,119100,2.4,285840.0,0.49753383078285063
20260819,000009.SZ,,9,,深圳,主板,19910625,7.66,7.68,7.4,7.41,-3.6411,7.690000612294246,-3.6411,0.03641092037786766,-0.03250975033738192,-0.0039012496626180827,240795.17,180472.26514,0.9348,1.5728,0.71,2.017539923475468e-05,0.013553263103311591,,,0.028548573831906825,,-0.10290556900726389,0.10290556900726389,-0.04878048780487798,,,0.037786774628879805,0.03641092037786766,1911197.574,,,,328465.07,54830.58,155162.66,173302.41,,,,,,,,,,,,,0.0,,62800,7.66,481048.0,0.5879600354116605
20260819,000010.SZ,,10,,深圳,主板,19951027,1.5,1.51,1.44,1.44,-5.2632,1.5200006755558557,-5.2632,0.046052611111111155,-0.039473666666666705,-0.013158333333333279,183350.0,26821.559,1.9981,2.3603,1.1,0.0001962302042174357,0.02336754586657941,,,0.03886710899326986,,-0.08280254777070073,0.08280254777070073,-0.07096774193548394,,,0.048611111111111154,0.046052611111111155,165549.9312,,,,328465.07,54830.58,155162.66,173302.41,,,,,,,,,,,,,0.0,,219300,1.5,328950.0,0.5216896420892879
20260819,000011.SZ,,11,,深圳,主板,19920330,8.24,8.46,8.03,8.04,-2.4272,8.240001311841004,-2.4272,0.05218445771144297,-0.024271840796020034,-1.5920397997277505e-07,99400.16,81710.649,1.888,5.3148,0.93,2.970481852371531e-05,0.015085808483459931,,,0.04429303159571003,,-0.0662020905923345,0.0662020905923345,-0.021897810218978297,,,0.05348258706467681,0.05218445771144297,479167.1964,,,,328465.07,54830.58,155162.66,173302.41,,,,,,,,,,,,,0.0,,11000,8.24,90640.0,0.3185784747691919
20260819,000012.SZ,,12,,深圳,主板,19920228,3.8,3.82,3.71,3.73,-2.0997,3.809998539330319,-2.0997,0.028871402144772084,-0.01837271045576403,-0.0026242895442360093,267527.63,100377.65588,1.3654,2.0426,1.11,2.091800193571127e-05,0.011222004799166569,,,0.023669248333946326,,-0.023560209424083767,0.023560209424083767,-0.023560209424083767,,,0.029490616621983882,0.028871402144772084,1134840.8624,,,,328465.07,54830.58,155162.66,173302.41,,,,,,,,,,,,,0.0,,257300,3.8,977740.0,0.6959656001011761
20260819,000014.SZ,,14,,深圳,主板,19920602,10.17,10.2,9.8,9.85,-2.5717,10.109998840172722,-2.5717,0.039564791878172446,-0.0316518335025381,0.005934833502538087,56152.0,55859.734,2.3199,3.5159,0.95,4.603852929195832e-05,0.012763309008269113,,,0.03406802892892362,,-0.04461687681862281,0.04461687681862281,-0.0314650934119961,,,0.04060913705583742,0.039564791878172446,238415.507,,,,328465.07,54830.58,155162.66,173302.41,,,,,,,,,,,,,0.0,,11400,10.17,115938.0,0.35044896926773744
20260819,000016.SZ,,16,,深圳,主板,19920327,2.38,2.38,2.26,2.27,-5.0209,2.3899994840970273,-5.0209,0.05020921585903089,-0.046025114537444886,-0.004183885462554976,207013.82,47709.42778,1.2966,1.9301,1.29,0.00010523915782751819,0.01880364416428835,,,0.03795486794951986,,-0.07723577235772361,0.07723577235772361,-0.054166666666666585,,,0.05286343612334806,0.05020921585903089,546603.6058,,,,328465.07,54830.58,155162.66,173302.41,,,,,,,,,,,,,0.0,,75500,2.38,179690.0,0.41697230302263816
20260819,000017.SZ,,17,,深圳,主板,19920331,6.01,6.19,5.84,5.87,-2.6534,6.0300000205451445,-2.6534,0.058043117546848474,-0.0232172470187393,-0.003316752981260621,72377.97,43121.70603,1.6419,3.0223,1.24,6.153281593622514e-05,0.012470018406965688,,,0.030942045623734808,,-0.026533996683250405,0.026533996683250405,-0.02491694352159457,,,0.059625212947189185,0.058043117546848474,404551.5363,,,,328465.07,54830.58,155162.66,173302.41,,,,,,,,,,,,,0.0,,7200,6.01,43272.0,0.24408751738965473
20260819,000019.SZ,,19,,深圳,主板,19921012,6.92,7.39,6.62,6.77,-2.7299,6.960001069187756,-2.7299,0.11063216691285076,-0.021551720827178784,-0.00574727917282121,611514.18,427312.61079,14.6926,22.5896,3.09,6.388531325937375e-06,0.05298006763965012,,,0.06786266975360816,,-0.027298850574712707,0.027298850574712707,0.06951026856240117,,,0.11373707533234854,0.11063216691285076,780266.3981,,,,328465.07,54830.58,155162.66,173302.41,,,,,,,,,,,,,0.0,,1360600,6.92,9415352.0,0.9241178702415581
20260819,000020.SZ,,20,光学光电,深圳,主板,19920428,13.7,13.74,12.85,13.74,10.008,12.49000072721984,10.008,0.07125700145560411,0.0032025618631732903,0.09687743813682659,191402.0,260630.9618,10.565,30.9334,5.32,3.8399121619632526e-05,0.04666979778361804,,,0.06058242282871731,,0.0,0.0,0.2105726872246696,,,0.06477438136826787,0.07125700145560411,389063.4888,,,,328465.07,54830.58,155162.66,173302.41,,,,0.0,,,0.0,-4353707.0,-1.27,33.87,2745222020.7,33.87,0.0,,2094100,13.7,28689170.0,0.9735677248008094
20260819,000021.SZ,,21,,深圳,主板,19940202,39.75,40.23,37.44,37.44,-10.0,41.599999999999994,-10.0,0.06706730769230768,-0.05552884615384621,-0.044471153846153716,1431193.47,5516439.87369,9.0918,13.82,1.15,1.8127633453767536e-06,0.058643457307408275,,,0.06243253603880394,,-0.12112676056338034,0.12112676056338034,-0.12112676056338034,,,0.07451923076923075,0.06706730769230768,5894440.4563,,,,328465.07,54830.58,155162.66,173302.41,,,,,,,,,,,,,0.0,,1516700,39.75,60288825.0,0.98912356140129
